	Unnamed: 0	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	ждать_VERB	ждать_VERB.1	ждать_VERB.2	ждать_VERB.3	ждать_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4
	Unnamed: 0	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim.1	Pearson C.1	P-value.1	Occ.1	P-Bonferroni.1	Dim.2	Pearson C.2	P-value.2	Occ.2	P-Bonferroni.2	Dim.3	Pearson C.3	P-value.3	Occ.3	P-Bonferroni.3	Dim.4	Pearson C.4	P-value.4	Occ.4	P-Bonferroni.4	Dim.5	Pearson C.5	P-value.5	Occ.5	P-Bonferroni.5	Dim.6	Pearson C.6	P-value.6	Occ.6	P-Bonferroni.6	Dim.7	Pearson C.7	P-value.7	Occ.7	P-Bonferroni.7	Dim.8	Pearson C.8	P-value.8	Occ.8	P-Bonferroni.8	Dim.9	Pearson C.9	P-value.9	Occ.9	P-Bonferroni.9	Dim.10	Pearson C.10	P-value.10	Occ.10	P-Bonferroni.10	Dim.11	Pearson C.11	P-value.11	Occ.11	P-Bonferroni.11	Dim.12	Pearson C.12	P-value.12	Occ.12	P-Bonferroni.12	Dim.13	Pearson C.13	P-value.13	Occ.13	P-Bonferroni.13	Dim.14	Pearson C.14	P-value.14	Occ.14	P-Bonferroni.14	Dim.15	Pearson C.15	P-value.15	Occ.15	P-Bonferroni.15	Dim.16	Pearson C.16	P-value.16	Occ.16	P-Bonferroni.16	Dim.17	Pearson C.17	P-value.17	Occ.17	P-Bonferroni.17	Dim.18	Pearson C.18	P-value.18	Occ.18	P-Bonferroni.18
42	42																																				269_власть-беспорядок	0.19738204178603336	0.021261287609915115	136	2.8915351149484563																																				136_апатия-взбудораженность	0.3607182026287711	0.039181133685271284	33.0	1.2929774116139523															
43	43																																				294_испытание-безмятежность	-0.19548322418862632	0.02256535187347302	136	3.068887854792331																																				238_дистанция-близость	0.3606643616266533	0.03921257861296533	33.0	1.294015094227856															
44	44																																				62_жизнь-смерть	0.1951213757542605	0.022821507718102558	136	3.103725049661948																																				58_формирование-перестройка	0.3605686253068753	0.039268542092568345	33.0	1.2958618890547553															
45	45																																				231_злость-радость	-0.19508761134645586	0.02284553676742147	136	3.10699300036932																																				245_любовь-ненависть	0.3605270983620609	0.03929283705380498	33.0	1.2966636227755644															
46	46																																				96_наука-быт	-0.19485787193649906	0.023009612687690674	136	3.129307325525932																																				290_статистика-отсутствие_системы	-0.36026278749722324	0.03944775413300476	33.0	1.3017758863891569															
47	47																																				187_гармония-конфликт	-0.1945614189669692	0.023222828869856358	136	3.158304726300465																																				158_конец-начало	-0.3601311360607049	0.039525100906640936	33.0	1.3043283299191508															
48	48																																				93_учёба-отдых	-0.1943208141020581	0.02339712253132853	136	3.1820086642606795																																				250_быт-война	-0.35779624283213424	0.040917321332455736	33.0	1.3502716039710392															
49	49																																				153_прерывание-продолжение	0.1942885534026554	0.023420577255010826	136	3.1851985066814725																																				67_неизменность-изменение	0.3576644029911839	0.040997095891677035	33.0	1.352904164425342															
50	50																																				116_смерть-жизнь	-0.19323335265010105	0.02419894989429812	136	3.291057185624544																																				161_холодное_отношение-тёплое_отношение	0.3558421514849372	0.04211259959220448	33.0	1.3897157865427476															
51	51																																				14_изобилие-недостаток	0.1926094845774881	0.024669498304411744	136	3.355051769399997																																				261_болезнь-здоровье	0.355623748723616	0.042247918471336514	33.0	1.3941813095541051															
52	52																																				185_беда-счастье	-0.19011601168360495	0.026629244484644172	136	3.621577249911608																																				234_холодное_отношение-тёплое_отношение	-0.35469659943879106	0.04282626254953185	33.0	1.413266664134551															
53	53																																				1_иерархия-равенство	0.1901106166242734	0.02663362482922824	136	3.62217297677504																																				186_движение-неподвижность	0.3544915441862422	0.0429550284482033	33.0	1.4175159387907088															
54	54																																				297_юмор-суровость	0.18963464988547526	0.02702250018217054	136	3.6750600247751937																																				104_неподвижность-подвижность	-0.3527051269972101	0.044090027572676084	33.0	1.4549709098983108															
55	55																																				162_история-одномоментное_происшествие	-0.1894472896623444	0.027176901488004675	136	3.696058602368636																																				180_потребление-вывод	-0.3523480840344224	0.044319733459846994	33.0	1.4625512041749509															
56	56																																				16_воля-неволя	0.1890005265817045	0.027548114084308226	136	3.7465435154659184																																				244_смерть-жизнь	-0.3522922687204511	0.04435572919171464	33.0	1.463739063326583															
57	57																																				85_направление-дезориентация	0.18821068376775746	0.028214973130367933	136	3.8372363457300382																																				28_неисправность-отлаженность	0.3509813893111587	0.04520788873517299	33.0	1.4918603282607086															
58	58																																				155_поражение-победа	-0.18651896645621524	0.029689670700961263	136	4.037795215330731																																				109_убожество-роскошь	0.3494727233492519	0.04620480399054944	33.0	1.5247585316881316															
59	59																																				66_курируемый-куратор	0.18631126202413786	0.029875168256189744	136	4.063022882841805																																				196_неуют-уют	-0.3472852795522392	0.04768141496656636	33.0	1.5734866938966898															
60	60																																				49_развитие-откат	0.18551548607857352	0.03059500744294706	136	4.1609210122408005																																				17_полемика-консенсус	0.34722634195275154	0.047721715541894284	33.0	1.5748166128825112															
61	61																																				291_работа-санкция	-0.18505170849851688	0.03102128293921753	136	4.218894479733585																																				107_мир-драка	0.3466441577104407	0.048121267326843714	33.0	1.5880018217858425															
62	62																																				108_творчество-власть	0.18361421399723551	0.03237469730379384	136	4.402958833315962																																				38_личное-общее	0.3464851480843153	0.048230858401664786	33.0	1.5916183272549382															
63	63																																				169_потеря-приобретение	-0.1831705705688632	0.032802361435373906	136	4.461121155210852																																				195_болезнь-работа	0.3464810982589342	0.04823365218296066	33.0	1.591710522037702															
64	64																																				73_наука-физический_труд	0.18316210845426845	0.03281056501914722	136	4.462236842604021																																				144_физический_труд-искусство	0.34618704594795896	0.048436850359291184	33.0	1.5984160618566088															
65	65																																				19_быстрое_явление-длительное_явление	-0.18179045704421212	0.03416346880662697	136	4.646231757701269																																				141_микробиология-неопределенная_тема	-0.3452432231880885	0.04909367761281218	33.0	1.6200913612228018															
66	66																																				223_бытовые_ситуации-глобальные_происшествия	0.18157504822395185	0.03438015826995627	136	4.675701524714052																																				166_порядочность-мошенничество	0.3448544150978776	0.0493663152684894	33.0	1.62908840386015															
67	67																																				249_порыв-покой	0.18088674667737545	0.03508035012049286	136	4.770927616387028																																				228_народ-власть	0.3446706567796117	0.04949558858010985	33.0	1.633354423143625															
68	68																																				141_микробиология-неопределенная_тема	0.18072364877082606	0.035248018106582985	136	4.7937304624952874																																				224_власть-отставка	-0.3443250528357341	0.04973945071185385	33.0	1.6414018734911766															
69	69																																				134_физическое-абстрактное	0.1804927561728942	0.03548653636338736	136	4.826168945420682																																																							
70	70																																				24_активность-пассивность	0.18010331588513628	0.035891923462142386	136	4.881301590851366																																																							
71	71																																				57_улица-дом	0.17903992312838946	0.03701879538670008	136	5.034556172591211																																																							
72	72																																				192_производство-наука	0.17880032333940607	0.0372767689537552	136	5.069640577710707																																																							
73	73																																				296_равенство-иерархия	-0.1785978223716193	0.03749597699633198	136	5.09945287150115																																																							
74	74																																				271_бюрократия-творчество	0.17832601771474074	0.03779191065154351	136	5.139699848609918																																																							
75	75																																				200_природа-техника	0.1781404783317824	0.03799504718160386	136	5.167326416698125																																																							
76	76																																				174_праздник-быт	-0.17708074002542826	0.039172972031285634	136	5.3275241962548465																																																							
77	77																																				265_радость-недовольство	0.17683996203389568	0.03944483522144007	136	5.36449759011585																																																							
78	78																																				110_негативные_эмоции-положительные_эмоции	-0.17682543556231514	0.03946128763556039	136	5.366735118436212																																																							
79	79																																				114_церковь-мирская_жизнь	0.17626622296155922	0.040099034372594	136	5.453468674672783																																																							
80	80																																				102_фантастика-реальность	-0.17364371318525618	0.0432062953009564	136	5.876056160930071																																																							
81	81																																				272_образование-невежество	0.1736300231434265	0.04322302914268114	136	5.878331963404635																																																							
82	82																																				179_работа-искусство	0.17102210892515993	0.0465110423619092	136	6.325501761219652																																																							
83	83																																				130_размеренная_жизнь-напряжённая_жизнь	-0.1704989850558042	0.047195046996598	136	6.418526391537329																																																							
84	84																																				35_кончина-вечное_искусство	0.17023417521022985	0.047544472630525816	136	6.466048277751511																																																							
85	85																																				63_мир-война	-0.1702285126663824	0.04755196797192871	136	6.467067644182304																																																							
86	86																																				127_начало-конец	-0.17000637775680305	0.04784677734650738	136	6.507161719125002																																																							
87	87																																				247_радостное_событие_грустное_событие	0.16867465653482985	0.04964620169456075	136	6.751883430460262																																																							
