	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB
	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni
33											265	0.15190670203447348	0.04354993394540499	177.0	7.708338308336683																					95	-0.20263329396132473	0.017987444589033095	136	2.446292464108501																																				246	0.36513845524730326	0.036668137598054804	33.0	1.2100485407358086											114	-0.25136565502393576	0.04340320312458215	65.0	2.82120820309784
34											128	-0.1518557574651525	0.04362125292846958	177.0	7.720961768339115																					173	-0.20220211995355217	0.018238733954412594	136	2.480467817800113																																				215	-0.3646688746112768	0.03692874277214575	33.0	1.2186485114808097											46	-0.251160916921769	0.043579912537157116	65.0	2.8326943149152126
35											44	-0.15106915743300814	0.04473491047735032	177.0	7.918079154491007																					259	-0.20078260322795743	0.019087623508388156	136	2.5959167971407893																																				133	0.3639944708532557	0.037305639814750303	33.0	1.23108611388676											93	0.25099133239337695	0.04372672956048368	65.0	2.842237421431439
36											190	0.15045516059502514	0.04562063385233263	177.0	8.074852191862876																					113	0.2003173548562579	0.01937318038030849	136	2.6347525317219547																																				201	-0.3639634651917024	0.037323042162068706	33.0	1.2316603913482673											257	-0.24777622383997422	0.046588199978110506	65.0	3.0282329985771828
37											297	0.14967390726782312	0.046768767269380035	177.0	8.278071806680266																					165	0.20022897485930977	0.01942784078183871	136	2.6421863463300648																																				167	-0.36333718112718494	0.037675960748606734	33.0	1.2433067047040223											66	-0.24751966292708788	0.04682301687295564	65.0	3.0434960967421167
38																																				79	-0.20010233100712532	0.01950639845109783	136	2.6528701893493047																																				267	0.3625899190686108	0.03810057710211507	33.0	1.2573190443697972											78	-0.24476555915062226	0.04940544990911802	65.0	3.2113542440926715
39																																				292	0.1990381351443575	0.020177432124730908	136	2.7441307689634034																																				260	-0.36193443137094805	0.03847622084635697	33.0	1.26971528792978											84	-0.2446166726145716	0.049548313344365	65.0	3.2206403673837247
40																																				94	0.19903151279774306	0.020181669457562525	136	2.7447070462285033																																				247	-0.3612651792935996	0.03886283328400831	33.0	1.2824734983722743															
41																																				193	0.19790399781141815	0.02091439860119588	136	2.8443582097626394																																				123	0.3612637615980784	0.03886365557223571	33.0	1.2825006338837783															
42																																				269	0.19738204178603339	0.021261287609915115	136	2.891535114948456																																				136	0.36071820262877113	0.03918113368527128	33.0	1.292977411613952															
43																																				294	-0.19548322418862632	0.02256535187347302	136	3.068887854792331																																				238	0.3606643616266533	0.03921257861296533	33.0	1.2940150942278559															
