	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim	Pearson C	P-value	Occ	P-Bonferroni
59																					23	0.27593748948264113	0.04143198363782041	55	2.278759100080123						110	0.32692186901237874	0.021860885932437426	49.0	1.0711834106894338											270	-0.26090485207592623	0.026856457224714234	72.0	1.933664920179425																															57	0.41135281460620576	0.03681747077690057	26.0	0.9572542401994149					
60																					9	0.2758394334997828	0.04150727882531933	55	2.282900335392563						178	-0.32675043320903935	0.021934318301890715	49.0	1.074781596792645											136	-0.2607014867954446	0.026979786532116357	72.0	1.9425446303123777																															72	0.41078152412123425	0.037105959297677384	26.0	0.964754941739612					
61																					149	-0.2758280860274194	0.04151599957833918	55	2.283379976808655						106	-0.32652878458486545	0.02202956636439933	49.0	1.079448751855567											174	-0.25797875565415906	0.02867757204929349	72.0	2.0647851875491314																															292	0.41003302588573254	0.03748665493319415	26.0	0.9746530282630479					
62																					286	0.2757211296624789	0.04159827168513	55	2.28790494268215						11	-0.3244266896983204	0.022950321644488583	49.0	1.1245657605799406											14	0.257234620757005	0.029156946270439427	72.0	2.099300131471639																															94	0.4096532380668219	0.037681005214641905	26.0	0.9797061355806895					
63																					157	0.2756721838753016	0.04163596605753418	55	2.28997813316438						39	0.32436455789657276	0.02297802117122401	49.0	1.1259230373899765											1	-0.25634236965508816	0.029740614566615156	72.0	2.141324248796291																															35	-0.4058790829360378	0.03965626538167158	26.0	1.031062899923461					
64																					110	-0.27562334222752694	0.041673608222942936	55	2.2920484522618616						25	0.3241650963734488	0.023067134809407697	49.0	1.1302896056609772											100	-0.25432742014416737	0.031094936963062945	72.0	2.238835461340532																															93	0.4052399853912213	0.03999873695757488	26.0	1.039967160896947					
65																					143	-0.2756118945885595	0.0416824349434051	55	2.2925339218872804						164	-0.3239687839265379	0.023155124896663305	49.0	1.134601119936502											283	-0.25383021166104736	0.03143698102082734	72.0	2.263462633499569																															139	-0.4048778253785525	0.04019384594175587	26.0	1.0450399944856525					
66																					169	-0.2754706112164716	0.041791498332652575	55	2.2985324082958916						5	-0.32314924148780366	0.023525507470769685	49.0	1.1527498660677145											184	0.253806490245324	0.03145337827076125	72.0	2.26464323549481																															74	0.4044561318786758	0.040421978378465964	26.0	1.0509714378401152					
67																					74	0.2753682871769588	0.041870633553441595	55	2.3028848454392876						283	-0.322729479798307	0.02371713212761468	49.0	1.1621394742531195											40	0.2536780026853281	0.03154231910681901	72.0	2.271046975690969																															162	0.4036598627270509	0.04085555248133103	26.0	1.0622443645146067					
68																					124	0.2753185645602205	0.04190913241103453	55	2.305002282606899						269	0.3226604854979899	0.023748753615129962	49.0	1.1636889271413682											52	0.25335381667480666	0.03176766345129832	72.0	2.287271768493479																															28	0.40353994713894803	0.04092116551599644	26.0	1.0639503034159075					
69																					156	0.27525010526059607	0.0419621861761076	55	2.307920239685918						249	0.3225085905438938	0.023818494878643046	49.0	1.1671062490535093											158	-0.25253271406849553	0.03234446754045708	72.0	2.3288016629129094																															122	0.4022518148296348	0.04163126043971947	26.0	1.0824127714327063					
70																					162	0.2752349335971217	0.0419739511992962	55	2.308567315961291						2	0.3222039726493767	0.023958875633667498	49.0	1.1739849060497074											64	0.2508533760327278	0.03355152556350019	72.0	2.4157098405720134																															202	-0.40136221628094393	0.04212733072565023	26.0	1.095310598866906					
71																					288	-0.27512599303386104	0.04205850994066996	55	2.3132180467368477						124	-0.3221134616492633	0.02400072044957634	49.0	1.1760353020292407											140	-0.25032691321992684	0.033937605022239664	72.0	2.4435075616012556																															64	0.3980556273696643	0.044012340590379506	26.0	1.1443208553498672					
72																					117	0.27505937406848835	0.042110287967469406	55	2.3160658382108172						74	0.32189166958671855	0.024103518080202727	49.0	1.1810723859299337											4	0.24650381174454195	0.03685419846607446	72.0	2.6535022895573612																															261	-0.397411824602616	0.04438698507217685	26.0	1.154061611876598					
73																					193	0.27497434726613385	0.04217644914141116	55	2.3197047027776136						27	0.32174358346066506	0.024172359428472928	49.0	1.1844456119951734											258	0.2450073728988388	0.03805131014656376	72.0	2.7396943305525907																															221	0.3963236677272136	0.04502592850292119	26.0	1.170674141075951					
74																					204	-0.27489080042968456	0.042241541902876455	55	2.323284804658205						86	-0.3206094264938322	0.024705087123280896	49.0	1.210549269040764											46	0.24342836583297423	0.03934937496591832	72.0	2.833154997546119																															39	0.39543506513568044	0.045553059799086325	26.0	1.1843795547762443					
75																					50	-0.2748866288965439	0.04224479417783834	55	2.323463679781109						137	0.3204571758905799	0.02477734458668271	49.0	1.2140898847474528											25	-0.24295099133587672	0.03974897845206606	72.0	2.8619264485487563																															55	-0.3950020399826633	0.04581169294325874	26.0	1.1911040165247273					
76																					12	0.2747455489650128	0.042354906294460086	55	2.329519846195305						295	0.3203508758445411	0.02482789904012572	49.0	1.2165670529661603											44	-0.2428874497152035	0.039802421426726416	72.0	2.865774342724302																															34	-0.39481342318612256	0.045924709334304925	26.0	1.194042442691928					
77																					194	-0.2745960369383371	0.042471856870554665	55	2.3359521278805064						157	-0.31959616199806196	0.025189318808451565	49.0	1.2342766216141268											287	0.24046491297239855	0.04188487725588239	72.0	3.0157111624235324																															165	-0.3942797709772538	0.04624565614329108	26.0	1.2023870597255681					
78																					53	-0.2745395897635446	0.04251607963219293	55	2.338384379770611						111	-0.3181280164632252	0.025905018113680543	49.0	1.2693458875703465											99	-0.23961612203356647	0.04263552528583719	72.0	3.0697578205802776																															6	-0.3940177438047034	0.04640388868839098	26.0	1.2065011058981654					
79																					39	-0.2745389377292502	0.04251659068037219	55	2.3384124874204706						278	0.31697662551179184	0.02647813630916821	49.0	1.2974286791492424											23	-0.2395168752860682	0.04272401867927674	72.0	3.0761293449079252																															30	0.3939711943703448	0.04643204342848458	26.0	1.207233129140599					
80																					262	-0.27453765750849846	0.042517594100072074	55	2.338467675503964						50	0.31625216792104394	0.026844146702984892	49.0	1.3153631884462598											114	-0.23895937018349436	0.04322394657817418	72.0	3.112124153628541																															123	0.3938288637437335	0.04651821346327726	26.0	1.2094735500452087					
81																					180	0.2745347405334111	0.04251988045832609	55	2.338593425207935						114	0.3157540476508345	0.02709825135998361	49.0	1.327814316639197											128	0.2388781065908858	0.04329721976181126	72.0	3.1173998228504107																															26	-0.3912077498141	0.0481277199066063	26.0	1.251320717571764					
82																					280	0.27446313104283454	0.04257604047120999	55	2.3416822259165495						275	-0.31574696098346344	0.027101880902074094	49.0	1.3279921642016306											208	0.23786314853808377	0.044221060891112995	72.0	3.1839163841601357																															166	-0.3905521904431312	0.04853703099969143	26.0	1.2619628059919772					
83																					8	-0.2741883034870651	0.042792140911166496	55	2.3535677501141574						224	0.31564920424918774	0.027151989906568228	49.0	1.3304475054218432											57	-0.2368413575785868	0.04516750260271728	72.0	3.252060187395644																															197	-0.3899037245726413	0.04894459846992826	26.0	1.2725595602181348					
84																					127	-0.2741647006614805	0.04281074203819466	55	2.354590812100706						44	-0.3156411011431095	0.027156146937540628	49.0	1.3306511999394908											49	-0.23400195270439103	0.047885571586541484	72.0	3.447761154230987																															45	0.3893151087872774	0.049316871624875296	26.0	1.2822386622467576					
85																					90	-0.2741558017890785	0.042817756864869036	55	2.354976627567797						119	0.31548788035143777	0.027234851892374012	49.0	1.3345077427263266											92	0.2336868032386669	0.048195374800771955	72.0	3.470066985655581																															77	0.38910244437668934	0.0494519175016686	26.0	1.2857498550433837					
86																					196	-0.27412187489027545	0.04284450950947049	55	2.356448023020877						63	-0.3154472153210769	0.027255772257320402	49.0	1.3355328406086997																																																							
87																					294	-0.2739800276565372	0.042956510117802764	55	2.362608056479152						254	0.3148102390427484	0.027585223418488708	49.0	1.3516759475059468																																																							
88																					214	0.2739298248765398	0.0429962070819867	55	2.3647913895092683						28	0.31473662454691875	0.02762351096082957	49.0	1.3535520370806489																																																							
89																					165	0.2737620183214443	0.04312911579466031	55	2.3721013687063173						20	0.3140026349689222	0.028007696433349053	49.0	1.3723771252341037																																																							
90																					289	0.2737294303036717	0.043154965718192294	55	2.373523114500576						197	-0.3135051490629048	0.028270616461858307	49.0	1.385260206631057																																																							
91																					218	0.273722616838647	0.04316037199734277	55	2.373820459853852						103	0.31238809220382496	0.028868481792169085	49.0	1.414555607816285																																																							
92																					221	0.2737045935606414	0.0431746756054797	55	2.3746071583013832						256	0.3119280661970305	0.02911773752341291	49.0	1.4267691386472328																																																							
93																					237	-0.2737013493713889	0.04317725066747062	55	2.3747487867108843						220	0.3110036232005075	0.029624048869101985	49.0	1.4515783945859972																																																							
94																					217	0.27360847400383836	0.04325102359028509	55	2.37880629746568						55	-0.3105532105668687	0.02987337838889703	49.0	1.4637955410559544																																																							
95																					155	-0.27350830782296054	0.04333070368153861	55	2.3831887024846234						260	-0.3104637819575515	0.02992308941038077	49.0	1.4662313811086578																																																							
96																					107	0.27350684466993175	0.04333186848106501	55	2.3832527664585754						97	0.3104239361873368	0.029945260776566892	49.0	1.4673177780517777																																																							
97																					197	0.27340594030953763	0.04341225930873992	55	2.3876742619806954						83	-0.31030300513327425	0.030012634068078727	49.0	1.4706190693358576																																																							
98																					5	-0.27331119906883883	0.04348785131571307	55	2.3918318223642188						51	0.30989057988087954	0.03024335378042226	49.0	1.4819243352406908																																																							
99																					109	0.27323560924874235	0.043548240240633085	55	2.3951532132348197						58	-0.3095721141188606	0.030422517702767063	49.0	1.490703367435586																																																							
100																					158	0.27322963538387207	0.04355301571044855	55	2.3954158640746703						179	-0.30938115720903653	0.030530369539784833	49.0	1.4959881074494568																																																							
101																					25	0.2732021811369441	0.04357496798647971	55	2.396623239256384						150	0.30895094973092735	0.030774513935020266	49.0	1.507951182815993																																																							
102																					225	-0.27314680456152196	0.04361927443489155	55	2.3990600939190356						186	-0.3083515249229925	0.031117392169277214	49.0	1.5247522162945835																																																							
103																					96	-0.27311507226837933	0.04364467989406251	55	2.400457394173438						155	-0.3082079817819737	0.031199969631019536	49.0	1.5287985119199572																																																							
104																					177	0.2730785801589057	0.043673911154702566	55	2.402065113508641						45	0.3041623390947129	0.03360325167338975	49.0	1.6465593319960976																																																							
105																					178	0.27303807788006706	0.04370637348151961	55	2.4038505414835787						292	0.30409428326513055	0.0336449537785009	49.0	1.6486027351465442																																																							
106																					55	-0.27296392976296224	0.04376585402302996	55	2.4071219712666476						196	-0.30359547494491046	0.033951914180237276	49.0	1.6636437948316265																																																							
107																					295	-0.27283399480273707	0.04387024606608527	55	2.41286353363469						156	0.3035810331650087	0.033960835860345	49.0	1.6640809571569048																																																							
108																					275	-0.27283317262394213	0.043870907268632166	55	2.4128998997747693						294	-0.3035465313794997	0.033982157835136015	49.0	1.6651257339216647																																																							
109																					103	0.27277161125356336	0.04392043861962511	55	2.4156241240793808						9	-0.30268146356324227	0.034520396502925196	49.0	1.6914994286433347																																																							
110																					45	0.2725213056324191	0.04412230327624648	55	2.4267266801935565						73	0.30201149879518635	0.03494206855334123	49.0	1.7121613591137201																																																							
111																					147	-0.27250878689912084	0.04413241923282973	55	2.427283057805635						26	0.3010206531805462	0.03557349373397185	49.0	1.7431011929646207																																																							
112																					239	0.2722025035398099	0.04438050920564923	55	2.440928006310708						237	-0.29997980016246506	0.03624689960006647	49.0	1.776098080403257																																																							
113																					88	-0.2721955665487452	0.04438614138869432	55	2.4412377763781876						121	-0.29987028423069323	0.03631836085200546	49.0	1.7795996817482675																																																							
114																					274	-0.27217443416782766	0.044403302501252385	55	2.4421816375688814						46	0.2997521687082384	0.03639556367982868	49.0	1.7833826203116052																																																							
115																					86	-0.272169185026599	0.04440756604917105	55	2.442416132704408						134	0.2991628357314152	0.03678278886882763	49.0	1.802356654572554																																																							
116																					48	0.2721158451946804	0.044450909676685094	55	2.44480003221768						43	0.29777244839798106	0.03770981997199106	49.0	1.847781178627562																																																							
117																					24	0.27211565263058846	0.04445106621589723	55	2.4448086418743475						209	0.29732605605665086	0.03801149567468943	49.0	1.862563288059782																																																							
118																					163	-0.2720149588943272	0.044532984081025996	55	2.44931412445643						23	0.2971673977820463	0.038119195438223445	49.0	1.8678405764729489																																																							
119																					242	0.2719779237878171	0.044563144531497456	55	2.45097294923236						151	0.29632641145893407	0.03869427063931283	49.0	1.8960192613263285																																																							
120																					191	-0.2719597906986967	0.044577917761653846	55	2.4517854768909615						293	0.2961290793101297	0.03883023646582234	49.0	1.9026815868252949																																																							
121																					223	0.2719559865378928	0.04458101756314382	55	2.45195596597291						138	0.29565802974748334	0.03915638725221235	49.0	1.918662975358405																																																							
122																					43	-0.271917541087267	0.04461235456045606	55	2.4536795008250833						67	-0.2953997978015949	0.039336137959904635	49.0	1.9274707600353271																																																							
123																					34	-0.27186544727805173	0.044654845169248045	55	2.4560164843086425						276	-0.29529912989748247	0.03940639449240375	49.0	1.9309133301277837																																																							
124																					219	-0.27186396227379284	0.04465605690724756	55	2.456083129898616						170	0.2943050526659674	0.040105714763987034	49.0	1.9651800234353647																																																							
125																					123	-0.27180301402599494	0.0447058128802999	55	2.4588197084164944						35	0.2939366353726429	0.04036746449434479	49.0	1.9780057602228949																																																							
126																					297	0.271713467180984	0.04477899810743042	55	2.462844895908673						226	0.29305892833976227	0.04099669992256977	49.0	2.008838296205919																																																							
127																					258	0.2716755215504857	0.04481004006713398	55	2.464552203692369						84	0.29299126967403366	0.04104553691639149	49.0	2.011231308903183																																																							
128																					51	0.27162524387448606	0.04485119758156781	55	2.4668158669862295						262	0.2929603983951066	0.04106783608639515	49.0	2.0123239682333622																																																							
129																					148	0.2715569412355535	0.04490716000894175	55	2.4698938004917963						158	0.2926338140617537	0.04130434566363164	49.0	2.0239129375179505																																																							
130																					189	-0.27144591044398847	0.04499825295537424	55	2.4749039125455834						126	-0.2924603751892755	0.04143040168386029	49.0	2.0300896825091543																																																							
131																					271	0.2713909957208612	0.045043362521705016	55	2.477384938693776						210	0.29235898109205327	0.04150424117867142	49.0	2.0337078177548995																																																							
132																					36	-0.2713395445936321	0.045085660523442324	55	2.4797113287893278						77	-0.2920150562368329	0.04175550540138313	49.0	2.0460197646677734																																																							
133																					241	0.2712048308771733	0.04519656284619943	55	2.485810956540969						297	0.2913508867650563	0.042244259661119235	49.0	2.0699687233948425																																																							
134																					228	-0.2710636544542803	0.045313025158352206	55	2.4922163837093714						101	0.2910310379496522	0.042481297617514846	49.0	2.0815835832582277																																																							
135																					93	0.271050478894712	0.04532390674959932	55	2.4928148712279623						60	-0.29095928167948953	0.0425346249393081	49.0	2.084196622026097																																																							
136																					120	0.2709754295549168	0.04538593021687301	55	2.4962261619280155						166	-0.29043079756792	0.04292906963039023	49.0	2.1035244118891216																																																							
137																					4	0.27096433697092787	0.045395103417335096	55	2.49673068795343						109	0.2903441567221886	0.04299402028504369	49.0	2.106706993967141																																																							
138																					115	-0.27088478314357445	0.045460936288887935	55	2.5003514958888364						190	-0.28972545733391586	0.04346017030430059	49.0	2.129548344910729																																																							
139																					215	0.27088208642051437	0.04546316926644091	55	2.50047430965425						65	-0.2896243228475493	0.04353675996483503	49.0	2.1333012382769168																																																							
140																					150	0.27081110587484447	0.04552197583858231	55	2.503708671122027						267	-0.28949229752570427	0.04363690937300291	49.0	2.1382085592771425																																																							
141																					256	0.27077201234844867	0.04555439095835983	55	2.505491502709791						258	0.289414631839005	0.04369591151520381	49.0	2.1410996642449867																																																							
142																					248	-0.2707704318077992	0.04555570189007976	55	2.5055636039543865						255	0.2890467343061627	0.043976287406150366	49.0	2.154838082901368																																																							
143																					121	-0.27062752838221255	0.04567435648591899	55	2.5120896067255445						253	-0.2886388843762482	0.04428882695224607	49.0	2.1701525206600576																																																							
144																					38	-0.27058859781792743	0.04570672484406736	55	2.513869866423705						68	0.28778024192578455	0.04495274329874701	49.0	2.2026844216386037																																																							
145																					173	-0.2704047696546973	0.045859820287019036	55	2.522290115786047						56	-0.2868127314069977	0.04571054495211084	49.0	2.2398167026534312																																																							
146																					128	-0.2703297944490574	0.04592238133991774	55	2.5257309736954756						223	0.28630116406569905	0.046115418988557234	49.0	2.2596555304393044																																																							
147																					29	0.27026952671586285	0.04597272074157665	55	2.5284996407867157						125	0.28454121914827424	0.047530680253263374	49.0	2.3290033324099055																																																							
148																					267	-0.27015855270036526	0.046065531307577484	55	2.533604221916762						54	-0.2840759389514559	0.04791068242226185	49.0	2.3476234386908303																																																							
149																					136	0.2701470209827923	0.046075184378649506	55	2.5341351408257227						261	-0.28406115369859664	0.04792279816358314	49.0	2.348217110015574																																																							
150																					254	0.27014628714575345	0.04607579872137317	55	2.5341689296755243						6	-0.28373603540498493	0.0481898458798846	49.0	2.3613024481143454																																																							
151																					106	-0.27006791974229144	0.04614144374738625	55	2.5377794061062438						218	0.2836252434227197	0.04828112475154236	49.0	2.3657751128255757																																																							
152																					276	-0.27005875144190433	0.04614912863658938	55	2.538202075012416						95	-0.2834267473879294	0.04844501228528902	49.0	2.373805601979162																																																							
153																					85	0.27001920284758485	0.04618229035220733	55	2.540025969371403						165	0.2831214098202624	0.048697995414200876	49.0	2.386201775295843																																																							
154																					269	0.2699147408317387	0.04626997606605265	55	2.5448486836328956						115	-0.28269986818016	0.04904902032061625	49.0	2.403401995710196																																																							
155																					222	0.2698248422379939	0.04634554616129532	55	2.5490050388712424						264	-0.2825744803465435	0.04915382847061632	49.0	2.4085375950601997																																																							
156																					100	0.26974179078357136	0.046415450108701475	55	2.552849755978581																																																																	
157																					73	0.2697230907523884	0.04643120170608811	55	2.553716093834846																																																																	
158																					111	-0.2697168119117832	0.04643649154196144	55	2.554007034807879																																																																	
159																					137	0.2696955866446862	0.04645437718268862	55	2.554990745047874																																																																	
160																					243	-0.2695977267384001	0.046536912477217966	55	2.559530186246988																																																																	
161																					244	-0.26953302530202417	0.046591547638644606	55	2.562535120125453																																																																	
162																					236	-0.26951101922405796	0.04661014194794846	55	2.563557807137165																																																																	
163																					61	0.2693953659272536	0.04670796438240781	55	2.5689380410324296																																																																	
164																					240	0.26938966955234	0.04671278685081012	55	2.569203276794557																																																																	
165																					134	0.26929410717536684	0.04679374927306941	55	2.5736562100188176																																																																	
166																					230	-0.2692765407635816	0.0468086443715178	55	2.574475440433479																																																																	
167																					171	0.2692531753700354	0.04682846260883816	55	2.575565443486099																																																																	
168																					172	-0.269006914839928	0.0470377550394529	55	2.5870765271699097																																																																	
169																					195	-0.2689266695683385	0.047106118931158104	55	2.5908365412136956																																																																	
170																					79	-0.268790397952704	0.04722239968322366	55	2.5972319825773016																																																																	
171																					10	-0.26869044108584067	0.0473078419996735	55	2.6019313099820427																																																																	
172																					133	-0.26855074323222355	0.04742746610870051	55	2.608510635978528																																																																	
173																					113	0.2685458505092026	0.047431660250137446	55	2.6087413137575597																																																																	
174																					260	-0.2685427992822101	0.047434275977168004	55	2.60888517874424																																																																	
175																					65	-0.2684320709030118	0.047529279894816714	55	2.614110394214919																																																																	
176																					270	0.2684237430634958	0.047536431381501945	55	2.614503725982607																																																																	
177																					170	-0.2683124718662075	0.04763206924654194	55	2.6197638085598065																																																																	
178																					261	0.26806464520557427	0.04784564154143451	55	2.631510284778898																																																																	
179																					251	-0.26800394848555403	0.04789806781274143	55	2.6343937297007787																																																																	
180																					174	-0.2677399075430219	0.04812667684645164	55	2.6469672265548403																																																																	
181																					118	0.2677138134696252	0.04814931759316082	55	2.6482124676238454																																																																	
182																					17	-0.26767308609451107	0.04818467241830564	55	2.65015698300681																																																																	
183																					277	-0.26763159449995627	0.04822071243093451	55	2.652139183701398																																																																	
184																					247	0.2676235072436557	0.04822773966307839	55	2.6525256814693114																																																																	
185																					199	0.2675205499543211	0.048317275045020626	55	2.6574501274761344																																																																	
186																					20	0.267423917473116	0.048401433474016604	55	2.662078841070913																																																																	
187																					181	0.26732941668376337	0.04848385100184583	55	2.6666118051015206																																																																	
188																					119	0.26721422968583414	0.048584464482336394	55	2.6721455465285016																																																																	
189																					198	0.26716791854133526	0.04862496428429653	55	2.674373035636309																																																																	
190																					290	-0.2671347189828301	0.04865401474539561	55	2.6759708109967586																																																																	
191																					105	0.2669555280245554	0.048811055874557155	55	2.6846080731006436																																																																	
192																					291	-0.266924944040178	0.04883790061255537	55	2.6860845336905452																																																																	
193																					71	-0.266899166850443	0.04886053558985477	55	2.6873294574420123																																																																	
194																					282	0.26685405438820736	0.04890016947355383	55	2.6895093210454606																																																																	
195																					187	-0.2668435034549964	0.04890944285421904	55	2.6900193569820474																																																																	
196																					144	0.26671281330302365	0.049024427394677016	55	2.696343506707236																																																																	
197																					263	-0.26658490153506753	0.04913718073747111	55	2.702544940560911																																																																	
198																					66	0.266580293576397	0.0491412465624559	55	2.7027685609350747																																																																	
199																					259	0.2665169949693493	0.049197125748192176	55	2.7058419161505696																																																																	
200																					91	-0.2664608305303737	0.049246750334916524	55	2.7085712684204086																																																																	
201																					154	-0.2663791363472284	0.04931900477032219	55	2.7125452623677204																																																																	
202																					69	0.2663387370203481	0.04935476787364392	55	2.714512233050416																																																																	
203																					26	0.2661049162570433	0.04956217071038921	55	2.7259193890714064																																																																	
204																					298	-0.26595271111466945	0.04969756030030627	55	2.733365816516845																																																																	
205																					152	-0.2656264821550433	0.0499887625881404	55	2.7493819423477217																																																																	
206																					126	-0.2656176967370403	0.04999662390131787	55	2.749814314572483																																																																	
