	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	жизнь_NOUN	жизнь_NOUN.1	жизнь_NOUN.2	жизнь_NOUN.3	жизнь_NOUN.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
	Unnamed: 0	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim.1	Pearson C.1	P-value.1	Occ.1	P-Bonferroni.1	Dim.2	Pearson C.2	P-value.2	Occ.2	P-Bonferroni.2	Dim.3	Pearson C.3	P-value.3	Occ.3	P-Bonferroni.3	Dim.4	Pearson C.4	P-value.4	Occ.4	P-Bonferroni.4	Dim.5	Pearson C.5	P-value.5	Occ.5	P-Bonferroni.5	Dim.6	Pearson C.6	P-value.6	Occ.6	P-Bonferroni.6	Dim.7	Pearson C.7	P-value.7	Occ.7	P-Bonferroni.7	Dim.8	Pearson C.8	P-value.8	Occ.8	P-Bonferroni.8	Dim.9	Pearson C.9	P-value.9	Occ.9	P-Bonferroni.9	Dim.10	Pearson C.10	P-value.10	Occ.10	P-Bonferroni.10	Dim.11	Pearson C.11	P-value.11	Occ.11	P-Bonferroni.11	Dim.12	Pearson C.12	P-value.12	Occ.12	P-Bonferroni.12	Dim.13	Pearson C.13	P-value.13	Occ.13	P-Bonferroni.13	Dim.14	Pearson C.14	P-value.14	Occ.14	P-Bonferroni.14
103	103	230_отступление-наступление	0.3258101003271974	0.012567642822930544	58	0.7289232837299716						162_история-одномоментное_происшествие	0.3784142314289957	0.04707472058975939	28.0	1.318092176513263																																																												
104	104	20_покой-беспокойство	-0.32545952875058937	0.012668681328078092	58	0.7347835170285293						18_уменьшение-расширение	0.3781856674125919	0.0472190502201802	28.0	1.3221334061650456																																																												
105	105	46_идея-реализация	-0.32386459441193144	0.013137236848798495	58	0.7619597372303127						29_негативные_чувства-духовные_чувства	-0.37703803926995616	0.047949033687600964	28.0	1.3425729432528268																																																												
106	106	31_интеллект-культура	0.3229797964027585	0.013403542369137902	58	0.7774054574099983						286_начало-конец	-0.3763456092431201	0.04839377048879126	28.0	1.3550255736861554																																																												
107	107	107_мир-драка	0.3209889480335329	0.01401976536171298	58	0.813146390979353						15_древняя_работа-современная_работа	-0.37633753256627295	0.04839897716833273	28.0	1.3551713607133165																																																												
108	108	288_радость-недовольство	0.31994962982852965	0.014351018015721154	58	0.8323590449118268						232_проблема-решение_проблем	-0.3755577872162309	0.0489037321508123	28.0	1.3693045002227444																																																												
109	109	90_отдых-напряжение	0.3192539803544947	0.014576468858767991	58	0.8454351938085434						154_знание-сомнение	-0.3752703395021334	0.049090851529168825	28.0	1.3745438428167271																																																												
110	110	258_конец-начало	-0.3180958622392421	0.014958538582038775	58	0.8675952377582491						287_вода-земля	-0.3748366186817938	0.04937425926436707	28.0	1.3824792594022781																																																												
111	111	256_фильм-жизнь	-0.31710831204917456	0.015291085318688126	58	0.8868829484839112						269_власть-беспорядок	-0.3739792170203077	0.04993831216646937	28.0	1.3982727406611422																																																												
112	112	115_наследство-собственность	0.3128439401664811	0.016800749023714808	58	0.9744434433754589																																																																						
113	113	58_формирование-перестройка	0.310727369302109	0.017596154594900826	58	1.020576966504248																																																																						
114	114	202_отставание-лидерство	0.3075847636333524	0.01883626464806457	58	1.0925033495877448																																																																						
115	115	297_юмор-суровость	-0.3070448428443106	0.0190566390316654	58	1.105285063836593																																																																						
116	116	101_фиксация-пересмотр	-0.3047250328075904	0.02002861476057209	58	1.1616596561131811																																																																						
117	117	287_вода-земля	-0.30342496977425404	0.02059150378864561	58	1.1943072197414455																																																																						
118	118	224_власть-отставка	0.3015559236563762	0.021424222617823382	58	1.242604911833756																																																																						
119	119	209_отрицание-утверждение	-0.30143170931379804	0.02148056056388045	58	1.2458725127050665																																																																						
120	120	239_радость-недовольство	-0.3007965661728573	0.021770597540944285	58	1.2626946573747686																																																																						
121	121	178_мыслительная_работа-физическая_работа	-0.2993451203976737	0.02244586427414628	58	1.3018601279004842																																																																						
122	122	19_быстрое_явление-длительное_явление	0.2976525658707337	0.023255592862509927	58	1.3488243860255758																																																																						
123	123	184_правонарушение-соблюдение_закона	0.2969186108397824	0.02361431435945529	58	1.3696302328484071																																																																						
124	124	159_реальная_жизнь-выдуманная_жизнь	0.2960037074649095	0.024068004242761	58	1.3959442460801377																																																																						
125	125	162_история-одномоментное_происшествие	0.29545061783409515	0.024345824387091725	58	1.4120578144513203																																																																						
126	126	41_развлечение-когнитивная-способность	0.2944445485366185	0.024858112890326325	58	1.4417705476389269																																																																						
127	127	73_наука-физический_труд	-0.29308049194773034	0.025567166989450937	58	1.4828956853881543																																																																						
128	128	298_очевидный-скрытый	0.29049827770821096	0.02695608577005549	58	1.5634529746632186																																																																						
129	129	262_серьезность-шутка	-0.2862051923658329	0.029405338421615232	58	1.7055096284536833																																																																						
130	130	135_запрет-толчок	0.2861315710332417	0.02944891233007687	58	1.7080369151444583																																																																						
131	131	63_мир-война	0.2853576738900783	0.02991023337999755	58	1.734793536039858																																																																						
132	132	208_неживая_природа-живая_природа	-0.28278455277253034	0.031487745311062236	58	1.8262892280416096																																																																						
133	133	194_контроль-бесконтрольность	0.2816487308011192	0.032205853481414734	58	1.8679395019220544																																																																						
134	134	237_низшие_слои-высшие_слои	0.27973230793967163	0.03344841977469139	58	1.9400083469321008																																																																						
135	135	66_курируемый-куратор	-0.2736674152447613	0.0376464547687682	58	2.1834943765885555																																																																						
136	136	274_единство-разрозренность	-0.2736642592630308	0.03764874781640658	58	2.1836273733515816																																																																						
137	137	281_домоседство-путешествие	-0.27349212851818505	0.037773988394356035	58	2.19089132687265																																																																						
138	138	38_личное-общее	0.2717405383789993	0.03906814297297834	58	2.265952292432744																																																																						
139	139	26_ненависть-дружба	-0.26916631008162883	0.04103640057066522	58	2.3801112330985825																																																																						
140	140	97_активность-пассивность	0.26748885897402985	0.0423624309280209	58	2.4570209938252123																																																																						
141	141	181_дополнение-устранение	-0.26716697605404544	0.04262086933310204	58	2.472010421319918																																																																						
142	142	109_убожество-роскошь	-0.2667878037345836	0.04292696754671276	58	2.4897641177093397																																																																						
143	143	152_исчезнование-появление	0.2659005933182636	0.04365026298708388	58	2.5317152532508653																																																																						
144	144	33_абстрактная_работа-конкретная_работа	0.2640964746039137	0.04515196108972705	58	2.6188137432041687																																																																						
145	145	231_злость-радость	0.26000569231160586	0.048714329183218184	58	2.8254310926266544																																																																						
146	146	205_отдых-рабочий_процесс	0.25935266947804325	0.049303691890176735	58	2.8596141296302515																																																																						
147	147	43_энергия-покой	-0.2591966957813826	0.049445318102460944	58	2.867828449942735																																																																						
